"sobjectName","sobjectLabel","name","label","type","length","nillable","referenceTo","relationshipName","unique","updateable","inlineHelpText","picklistValues","externalId"
"FulfillmentStepDependencyDef","Fulfillment Step Dependency Definition","Id","Fulfillment Step Dependency Def ID","id",18,false,"[]",,false,false,,"[]",false
"FulfillmentStepDependencyDef","Fulfillment Step Dependency Definition","IsDeleted","Deleted","boolean",0,false,"[]",,false,false,,"[]",false
"FulfillmentStepDependencyDef","Fulfillment Step Dependency Definition","Name","Name","string",255,false,"[]",,false,true,,"[]",false
"FulfillmentStepDependencyDef","Fulfillment Step Dependency Definition","CreatedDate","Created Date","datetime",0,false,"[]",,false,false,,"[]",false
"FulfillmentStepDependencyDef","Fulfillment Step Dependency Definition","CreatedById","Created By ID","reference",18,false,"[""User""]","CreatedBy",false,false,,"[]",false
"FulfillmentStepDependencyDef","Fulfillment Step Dependency Definition","LastModifiedDate","Last Modified Date","datetime",0,false,"[]",,false,false,,"[]",false
"FulfillmentStepDependencyDef","Fulfillment Step Dependency Definition","LastModifiedById","Last Modified By ID","reference",18,false,"[""User""]","LastModifiedBy",false,false,,"[]",false
"FulfillmentStepDependencyDef","Fulfillment Step Dependency Definition","SystemModstamp","System Modstamp","datetime",0,false,"[]",,false,false,,"[]",false
"FulfillmentStepDependencyDef","Fulfillment Step Dependency Definition","FulfillmentStepDefinitionId","Fulfillment Step Definition ID","reference",18,false,"[""FulfillmentStepDefinition""]","FulfillmentStepDefinition",false,false,,"[]",false
"FulfillmentStepDependencyDef","Fulfillment Step Dependency Definition","DependsOnStepDefinitionId","Fulfillment Step Definition ID","reference",18,true,"[""FulfillmentStepDefinition""]","DependsOnStepDefinition",false,true,,"[]",false
"FulfillmentStepDependencyDef","Fulfillment Step Dependency Definition","DependencyScope","Dependency Scope","picklist",255,false,"[]",,false,true,,"[""Plan"",""Bundle"",""Line Item"",""Cross Plan""]",false
