"sobjectName","sobjectLabel","name","label","type","length","nillable","referenceTo","relationshipName","unique","updateable","inlineHelpText","picklistValues","externalId"
"FulfillmentStepJeopardyRule","Fulfillment Step Jeopardy Rule","Id","Fulfillment Step Jeopardy Rule ID","id",18,false,"[]",,false,false,,"[]",false
"FulfillmentStepJeopardyRule","Fulfillment Step Jeopardy Rule","OwnerId","Owner ID","reference",18,false,"[""Group"",""User""]","Owner",false,true,,"[]",false
"FulfillmentStepJeopardyRule","Fulfillment Step Jeopardy Rule","IsDeleted","Deleted","boolean",0,false,"[]",,false,false,,"[]",false
"FulfillmentStepJeopardyRule","Fulfillment Step Jeopardy Rule","Name","Name","string",255,false,"[]",,false,false,,"[]",false
"FulfillmentStepJeopardyRule","Fulfillment Step Jeopardy Rule","CreatedDate","Created Date","datetime",0,false,"[]",,false,false,,"[]",false
"FulfillmentStepJeopardyRule","Fulfillment Step Jeopardy Rule","CreatedById","Created By ID","reference",18,false,"[""User""]","CreatedBy",false,false,,"[]",false
"FulfillmentStepJeopardyRule","Fulfillment Step Jeopardy Rule","LastModifiedDate","Last Modified Date","datetime",0,false,"[]",,false,false,,"[]",false
"FulfillmentStepJeopardyRule","Fulfillment Step Jeopardy Rule","LastModifiedById","Last Modified By ID","reference",18,false,"[""User""]","LastModifiedBy",false,false,,"[]",false
"FulfillmentStepJeopardyRule","Fulfillment Step Jeopardy Rule","SystemModstamp","System Modstamp","datetime",0,false,"[]",,false,false,,"[]",false
"FulfillmentStepJeopardyRule","Fulfillment Step Jeopardy Rule","LastViewedDate","Last Viewed Date","datetime",0,true,"[]",,false,false,,"[]",false
"FulfillmentStepJeopardyRule","Fulfillment Step Jeopardy Rule","LastReferencedDate","Last Referenced Date","datetime",0,true,"[]",,false,false,,"[]",false
"FulfillmentStepJeopardyRule","Fulfillment Step Jeopardy Rule","StepType","Fulfillment Step Type","picklist",255,false,"[]",,false,true,,"[""Auto Task"",""Callout"",""Manual Task"",""Milestone"",""Pause"",""Staged Assetize""]",false
"FulfillmentStepJeopardyRule","Fulfillment Step Jeopardy Rule","IntegrationDefinitionId","Integration Provider Definition ID","reference",18,true,"[""IntegrationProviderDef""]","IntegrationDefinition",false,true,,"[]",false
"FulfillmentStepJeopardyRule","Fulfillment Step Jeopardy Rule","FlowDefinition","Flow Definition","string",255,true,"[]",,false,true,,"[]",false
"FulfillmentStepJeopardyRule","Fulfillment Step Jeopardy Rule","EstimatedDuration","Estimated Duration","int",0,false,"[]",,false,true,,"[]",false
"FulfillmentStepJeopardyRule","Fulfillment Step Jeopardy Rule","EstimatedDurationUnit","Estimated Duration Unit","picklist",255,false,"[]",,false,true,,"[""Seconds"",""Minutes"",""Hours"",""Days""]",false
"FulfillmentStepJeopardyRule","Fulfillment Step Jeopardy Rule","JeopardyThreshold","Jeopardy Threshold","int",0,false,"[]",,false,true,,"[]",false
"FulfillmentStepJeopardyRule","Fulfillment Step Jeopardy Rule","JeopardyThresholdUnit","Jeopardy Threshold Unit","picklist",255,false,"[]",,false,true,,"[""Seconds"",""Minutes"",""Hours"",""Days""]",false
