"sobjectName","sobjectLabel","name","label","type","length","nillable","referenceTo","relationshipName","unique","updateable","inlineHelpText","picklistValues","externalId"
"PriceAdjustmentTier","Price Adjustment Tier","Id","Price Adjustment Tier ID","id",18,false,"[]",,false,false,,"[]",false
"PriceAdjustmentTier","Price Adjustment Tier","IsDeleted","Deleted","boolean",0,false,"[]",,false,false,,"[]",false
"PriceAdjustmentTier","Price Adjustment Tier","Name","Price Adjustment Tier Name","string",255,false,"[]",,false,false,,"[]",false
"PriceAdjustmentTier","Price Adjustment Tier","CreatedDate","Created Date","datetime",0,false,"[]",,false,false,,"[]",false
"PriceAdjustmentTier","Price Adjustment Tier","CreatedById","Created By ID","reference",18,false,"[""User""]","CreatedBy",false,false,,"[]",false
"PriceAdjustmentTier","Price Adjustment Tier","LastModifiedDate","Last Modified Date","datetime",0,false,"[]",,false,false,,"[]",false
"PriceAdjustmentTier","Price Adjustment Tier","LastModifiedById","Last Modified By ID","reference",18,false,"[""User""]","LastModifiedBy",false,false,,"[]",false
"PriceAdjustmentTier","Price Adjustment Tier","SystemModstamp","System Modstamp","datetime",0,false,"[]",,false,false,,"[]",false
"PriceAdjustmentTier","Price Adjustment Tier","LastViewedDate","Last Viewed Date","datetime",0,true,"[]",,false,false,,"[]",false
"PriceAdjustmentTier","Price Adjustment Tier","LastReferencedDate","Last Referenced Date","datetime",0,true,"[]",,false,false,,"[]",false
"PriceAdjustmentTier","Price Adjustment Tier","PriceAdjustmentScheduleId","Price Adjustment Schedule ID","reference",18,false,"[""PriceAdjustmentSchedule""]","PriceAdjustmentSchedule",false,false,,"[]",false
"PriceAdjustmentTier","Price Adjustment Tier","LowerBound","Lower Bound","double",0,false,"[]",,false,true,,"[]",false
"PriceAdjustmentTier","Price Adjustment Tier","UpperBound","Upper Bound","double",0,true,"[]",,false,true,,"[]",false
"PriceAdjustmentTier","Price Adjustment Tier","TierType","Tier Type","picklist",255,false,"[]",,false,true,,"[""Percentage"",""Amount"",""Override""]",false
"PriceAdjustmentTier","Price Adjustment Tier","TierValue","Tier Value","double",0,false,"[]",,false,true,,"[]",false
"PriceAdjustmentTier","Price Adjustment Tier","EffectiveFrom","Effective From","datetime",0,true,"[]",,false,true,,"[]",false
"PriceAdjustmentTier","Price Adjustment Tier","EffectiveTo","Effective To","datetime",0,true,"[]",,false,true,,"[]",false
"PriceAdjustmentTier","Price Adjustment Tier","Product2Id","Product ID","reference",18,true,"[""Product2""]","Product2",false,true,,"[]",false
"PriceAdjustmentTier","Price Adjustment Tier","ProductSellingModelId","Product Selling Model ID","reference",18,true,"[""ProductSellingModel""]","ProductSellingModel",false,true,,"[]",false
"PriceAdjustmentTier","Price Adjustment Tier","SellingModelType","Selling Model Type","picklist",255,false,"[]",,false,false,,"[""One Time"",""Term-Defined"",""Evergreen""]",false
"PriceAdjustmentTier","Price Adjustment Tier","PricingTerm","Pricing Term","int",0,true,"[]",,false,false,,"[]",false
"PriceAdjustmentTier","Price Adjustment Tier","PricingTermUnit","Pricing Term Unit","picklist",255,true,"[]",,false,false,,"[""Months"",""Quarterly"",""Semi-Annual"",""Years""]",false
"PriceAdjustmentTier","Price Adjustment Tier","ScheduleType","Schedule Type","picklist",255,true,"[]",,false,false,,"[""Volume"",""Term"",""Attribute"",""Bundle"",""Custom""]",false
"PriceAdjustmentTier","Price Adjustment Tier","AdjustmentType","Adjustment Type","picklist",255,true,"[]",,false,false,,"[""Percentage"",""Amount"",""Override""]",false
