"sobjectName","sobjectLabel","name","label","type","length","nillable","referenceTo","relationshipName","unique","updateable","inlineHelpText","picklistValues","externalId"
"CalculationMatrixRow","Decision Matrix Row","Id","Decision Matrix Row ID","id",18,false,"[]",,false,false,,"[]",false
"CalculationMatrixRow","Decision Matrix Row","IsDeleted","Deleted","boolean",0,false,"[]",,false,false,,"[]",false
"CalculationMatrixRow","Decision Matrix Row","Name","HashKey","string",255,false,"[]",,false,true,,"[]",false
"CalculationMatrixRow","Decision Matrix Row","CreatedDate","Created Date","datetime",0,false,"[]",,false,false,,"[]",false
"CalculationMatrixRow","Decision Matrix Row","CreatedById","Created By ID","reference",18,false,"[""User""]","CreatedBy",false,false,,"[]",false
"CalculationMatrixRow","Decision Matrix Row","LastModifiedDate","Last Modified Date","datetime",0,false,"[]",,false,false,,"[]",false
"CalculationMatrixRow","Decision Matrix Row","LastModifiedById","Last Modified By ID","reference",18,false,"[""User""]","LastModifiedBy",false,false,,"[]",false
"CalculationMatrixRow","Decision Matrix Row","SystemModstamp","System Modstamp","datetime",0,false,"[]",,false,false,,"[]",false
"CalculationMatrixRow","Decision Matrix Row","CalculationMatrixVersionId","Decision Matrix Version ID","reference",18,false,"[""CalculationMatrixVersion""]","CalculationMatrixVersion",false,true,,"[]",false
"CalculationMatrixRow","Decision Matrix Row","IsVersionEnabled","Version Enabled","boolean",0,false,"[]",,false,false,,"[]",false
"CalculationMatrixRow","Decision Matrix Row","StartDateTime","Start Date Time","datetime",0,true,"[]",,false,true,,"[]",false
"CalculationMatrixRow","Decision Matrix Row","EndDateTime","End Date Time","datetime",0,true,"[]",,false,true,,"[]",false
"CalculationMatrixRow","Decision Matrix Row","InputData","Input Data","textarea",131072,true,"[]",,false,true,,"[]",false
"CalculationMatrixRow","Decision Matrix Row","OutputData","Output Data","textarea",131072,true,"[]",,false,true,,"[]",false
"CalculationMatrixRow","Decision Matrix Row","Namespace","Namespace","string",255,true,"[]",,false,true,,"[]",false
