"sobjectName","sobjectLabel","name","label","type","length","nillable","referenceTo","relationshipName","unique","updateable","inlineHelpText","picklistValues","externalId"
"AttributePicklist","Attribute Picklist","Id","Attribute Picklist ID","id",18,false,"[]",,false,false,,"[]",false
"AttributePicklist","Attribute Picklist","OwnerId","Owner ID","reference",18,false,"[""Group"",""User""]","Owner",false,true,,"[]",false
"AttributePicklist","Attribute Picklist","IsDeleted","Deleted","boolean",0,false,"[]",,false,false,,"[]",false
"AttributePicklist","Attribute Picklist","Name","Name","string",80,false,"[]",,false,true,,"[]",false
"AttributePicklist","Attribute Picklist","CreatedDate","Created Date","datetime",0,false,"[]",,false,false,,"[]",false
"AttributePicklist","Attribute Picklist","CreatedById","Created By ID","reference",18,false,"[""User""]","CreatedBy",false,false,,"[]",false
"AttributePicklist","Attribute Picklist","LastModifiedDate","Last Modified Date","datetime",0,false,"[]",,false,false,,"[]",false
"AttributePicklist","Attribute Picklist","LastModifiedById","Last Modified By ID","reference",18,false,"[""User""]","LastModifiedBy",false,false,,"[]",false
"AttributePicklist","Attribute Picklist","SystemModstamp","System Modstamp","datetime",0,false,"[]",,false,false,,"[]",false
"AttributePicklist","Attribute Picklist","LastViewedDate","Last Viewed Date","datetime",0,true,"[]",,false,false,,"[]",false
"AttributePicklist","Attribute Picklist","LastReferencedDate","Last Referenced Date","datetime",0,true,"[]",,false,false,,"[]",false
"AttributePicklist","Attribute Picklist","Description","Description","textarea",32000,true,"[]",,false,true,,"[]",false
"AttributePicklist","Attribute Picklist","Status","Status","picklist",255,true,"[]",,false,true,,"[""Draft"",""Active"",""Inactive""]",false
"AttributePicklist","Attribute Picklist","DataType","Data Type","picklist",255,true,"[]",,false,true,,"[""Boolean"",""Date"",""Datetime"",""Number"",""Text"",""Currency"",""Percent""]",false
