"sobjectName","sobjectLabel","name","label","type","length","nillable","referenceTo","relationshipName","unique","updateable","inlineHelpText","picklistValues","externalId"
"ProductRelationshipType","Product Relationship Type","Id","Product Relationship Type ID","id",18,false,"[]",,false,false,,"[]",false
"ProductRelationshipType","Product Relationship Type","IsDeleted","Deleted","boolean",0,false,"[]",,false,false,,"[]",false
"ProductRelationshipType","Product Relationship Type","Name","Product Relationship Type Name","string",255,false,"[]",,false,true,,"[]",false
"ProductRelationshipType","Product Relationship Type","CreatedDate","Created Date","datetime",0,false,"[]",,false,false,,"[]",false
"ProductRelationshipType","Product Relationship Type","CreatedById","Created By ID","reference",18,false,"[""User""]","CreatedBy",false,false,,"[]",false
"ProductRelationshipType","Product Relationship Type","LastModifiedDate","Last Modified Date","datetime",0,false,"[]",,false,false,,"[]",false
"ProductRelationshipType","Product Relationship Type","LastModifiedById","Last Modified By ID","reference",18,false,"[""User""]","LastModifiedBy",false,false,,"[]",false
"ProductRelationshipType","Product Relationship Type","SystemModstamp","System Modstamp","datetime",0,false,"[]",,false,false,,"[]",false
"ProductRelationshipType","Product Relationship Type","LastViewedDate","Last Viewed Date","datetime",0,true,"[]",,false,false,,"[]",false
"ProductRelationshipType","Product Relationship Type","LastReferencedDate","Last Referenced Date","datetime",0,true,"[]",,false,false,,"[]",false
"ProductRelationshipType","Product Relationship Type","MainProductRoleCat","Main Product Role Category","picklist",255,false,"[]",,false,false,,"[""Bundle Parent""]",false
"ProductRelationshipType","Product Relationship Type","AssociatedProductRoleCat","Associated Product Role Category","picklist",255,true,"[]",,false,false,,"[""Bundle Component"",""Product Classification Component""]",false
